2025-12-12 02:48:37,189 - uvicorn.error - INFO - Started server process [7328]
2025-12-12 02:48:37,203 - uvicorn.error - INFO - Waiting for application startup.
2025-12-12 02:48:37,464 - uvicorn.error - INFO - Application startup complete.
2025-12-12 02:48:58,933 - llm_client - ERROR - Error generating LLM response (attempt 1/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99997, Requested 375. Please try again in 5m21.408s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:04:40,664 - uvicorn.error - INFO - Waiting for background tasks to complete. (CTRL+C to force quit)
2025-12-12 03:04:40,813 - uvicorn.error - INFO - Waiting for application shutdown.
2025-12-12 03:04:40,848 - uvicorn.error - INFO - Application shutdown complete.
2025-12-12 03:04:40,874 - uvicorn.error - INFO - Finished server process [18948]
2025-12-12 03:05:05,404 - uvicorn.error - INFO - Started server process [12136]
2025-12-12 03:05:05,464 - uvicorn.error - INFO - Waiting for application startup.
2025-12-12 03:05:05,662 - uvicorn.error - INFO - Application startup complete.
2025-12-12 03:05:08,575 - llm_client - ERROR - Error generating LLM response (attempt 1/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99942, Requested 565. Please try again in 7m18.048s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:05:08,674 - llm_client - ERROR - Error generating LLM response (attempt 1/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99942, Requested 563. Please try again in 7m16.32s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:05:18,781 - llm_client - ERROR - Error generating LLM response (attempt 2/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99930, Requested 565. Please try again in 7m7.68s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:05:18,869 - llm_client - ERROR - Error generating LLM response (attempt 2/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99930, Requested 563. Please try again in 7m5.952s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:05:22,304 - uvicorn.error - INFO - Shutting down
2025-12-12 03:05:22,437 - uvicorn.error - INFO - Waiting for connections to close. (CTRL+C to force quit)
2025-12-12 03:05:28,991 - llm_client - ERROR - Error generating LLM response (attempt 3/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99918, Requested 565. Please try again in 6m57.312s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:05:29,036 - llm_client - ERROR - Error generating LLM response (attempt 3/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99918, Requested 563. Please try again in 6m55.584s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:05:29,186 - uvicorn.error - INFO - Waiting for application shutdown.
2025-12-12 03:05:29,269 - uvicorn.error - INFO - Application shutdown complete.
2025-12-12 03:05:29,295 - uvicorn.error - INFO - Finished server process [12136]
2025-12-12 03:05:32,022 - uvicorn.error - INFO - Stopping reloader process [5396]
2025-12-12 03:06:36,681 - uvicorn.error - INFO - Will watch for changes in these directories: ['C:\\Users\\shubh\\OneDrive\\Desktop\\aitf\\honeypot']
2025-12-12 03:06:36,686 - uvicorn.error - INFO - Uvicorn running on http://127.0.0.1:8000 (Press CTRL+C to quit)
2025-12-12 03:06:36,687 - uvicorn.error - INFO - Started reloader process [22440] using WatchFiles
2025-12-12 03:06:38,267 - uvicorn.error - INFO - Started server process [17180]
2025-12-12 03:06:38,269 - uvicorn.error - INFO - Waiting for application startup.
2025-12-12 03:06:38,302 - uvicorn.error - INFO - Application startup complete.
2025-12-12 03:08:20,064 - llm_client - ERROR - Error generating LLM response (attempt 1/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99720, Requested 564. Please try again in 4m5.376s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:08:20,071 - llm_client - ERROR - Error generating LLM response (attempt 1/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99720, Requested 562. Please try again in 4m3.648s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:08:30,232 - llm_client - ERROR - Error generating LLM response (attempt 2/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99709, Requested 564. Please try again in 3m55.872s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:08:30,249 - llm_client - ERROR - Error generating LLM response (attempt 2/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99709, Requested 562. Please try again in 3m54.144s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:08:40,423 - llm_client - ERROR - Error generating LLM response (attempt 3/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99697, Requested 564. Please try again in 3m45.504s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:08:40,433 - llm_client - ERROR - Error generating LLM response (attempt 3/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99697, Requested 562. Please try again in 3m43.775999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:09:42,482 - llm_client - ERROR - Error generating LLM response (attempt 1/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 435. Please try again in 6m14.111999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:09:42,758 - llm_client - ERROR - Error generating LLM response (attempt 1/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99998, Requested 375. Please try again in 5m22.272s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:09:52,620 - llm_client - ERROR - Error generating LLM response (attempt 2/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99986, Requested 435. Please try again in 6m3.744s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:09:52,823 - llm_client - ERROR - Error generating LLM response (attempt 2/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99986, Requested 375. Please try again in 5m11.904s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:10:02,850 - llm_client - ERROR - Error generating LLM response (attempt 3/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99974, Requested 435. Please try again in 5m53.376s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:10:03,036 - llm_client - ERROR - Error generating LLM response (attempt 3/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99974, Requested 375. Please try again in 5m1.536s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:10:05,084 - llm_client - ERROR - Error generating LLM response (attempt 1/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99972, Requested 437. Please try again in 5m53.376s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:10:05,309 - llm_client - ERROR - Error generating LLM response (attempt 1/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99972, Requested 435. Please try again in 5m51.647999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:10:15,225 - llm_client - ERROR - Error generating LLM response (attempt 2/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99960, Requested 437. Please try again in 5m43.008s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:10:15,451 - llm_client - ERROR - Error generating LLM response (attempt 2/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99960, Requested 435. Please try again in 5m41.28s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:10:18,619 - uvicorn.error - WARNING - WatchFiles detected changes in 'llmtest.py'. Reloading...
2025-12-12 03:10:18,827 - uvicorn.error - INFO - Shutting down
2025-12-12 03:10:18,942 - uvicorn.error - INFO - Waiting for connections to close. (CTRL+C to force quit)
2025-12-12 03:10:25,359 - llm_client - ERROR - Error generating LLM response (attempt 3/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99948, Requested 437. Please try again in 5m32.64s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:10:25,580 - llm_client - ERROR - Error generating LLM response (attempt 3/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99948, Requested 435. Please try again in 5m30.912s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:10:25,727 - uvicorn.error - INFO - Waiting for application shutdown.
2025-12-12 03:10:25,784 - uvicorn.error - INFO - Application shutdown complete.
2025-12-12 03:10:25,810 - uvicorn.error - INFO - Finished server process [17180]
2025-12-12 03:10:41,511 - uvicorn.error - INFO - Started server process [24084]
2025-12-12 03:10:41,522 - uvicorn.error - INFO - Waiting for application startup.
2025-12-12 03:10:41,680 - uvicorn.error - INFO - Application startup complete.
2025-12-12 03:10:43,604 - llm_client - ERROR - Error generating LLM response (attempt 1/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99927, Requested 435. Please try again in 5m12.768s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:10:43,630 - llm_client - ERROR - Error generating LLM response (attempt 1/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99927, Requested 437. Please try again in 5m14.496s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2025-12-12 03:10:53,774 - llm_client - ERROR - Error generating LLM response (attempt 2/3): Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01j040vqe9es6aewrwmfv8xfyr` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99915, Requested 435. Please try again in 5m2.4s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
